u,v,key,osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,access,service,bridge,junction
4943734757,4943734758,0,504188984,,service,False,True,117.523,,"LINESTRING (127.3657663 36.3668821, 127.3668553 36.3674721)",,,parking_aisle,,
4943734757,2204213101,0,504188987,,service,False,True,11.479,,"LINESTRING (127.3657663 36.3668821, 127.365693 36.3669668)",,,parking_aisle,,
4943734758,4943734757,0,504188984,,service,False,False,117.523,,"LINESTRING (127.3668553 36.3674721, 127.3657663 36.3668821)",,,parking_aisle,,
4943734758,4943734759,0,504188984,,service,False,True,44.306,,"LINESTRING (127.3668553 36.3674721, 127.3672647 36.3676959)",,,parking_aisle,,
4943734758,317557633,0,504188988,,service,False,True,9.875,,"LINESTRING (127.3668553 36.3674721, 127.3667934 36.3675456)",,,parking_aisle,,
4943734759,4943734758,0,504188984,,service,False,False,44.306,,"LINESTRING (127.3672647 36.3676959, 127.3668553 36.3674721)",,,parking_aisle,,
4943734759,4943734753,0,504188984,,service,False,True,8.439,,"LINESTRING (127.3672647 36.3676959, 127.3673427 36.3677385)",,,parking_aisle,,
4943734759,2293556605,0,504188989,,service,False,True,12.862,,"LINESTRING (127.3672647 36.3676959, 127.3671884 36.3677939)",,,parking_aisle,,
4943946155,2293459552,0,220214506,,service,False,True,68.985,,"LINESTRING (127.3564804 36.3696742, 127.3561435 36.3696812, 127.3561371 36.3693322)",30,yes,parking_aisle,,
4943946156,2293459552,0,220214475,,service,False,True,61.127,,"LINESTRING (127.3568197 36.3693222, 127.3561371 36.3693322)",30,yes,parking_aisle,,
4945111989,2292359495,0,220114405,,service,False,True,65.895,,"LINESTRING (127.356203 36.3685998, 127.3567974 36.3687064, 127.3567624 36.3688047)",30,yes,parking_aisle,,
4945112006,352963275,0,31542367,,service,False,True,65.271,,"LINESTRING (127.3563212 36.3701543, 127.3555922 36.3701552)",30,yes,parking_aisle,,
4945112013,2292359495,0,31542374,,service,False,True,85.087,,"LINESTRING (127.3573321 36.3684761, 127.3572443 36.3684586, 127.3570946 36.3688601, 127.3570669 36.3688553, 127.3567624 36.3688047)",30,yes,,,
4945112069,2293532366,0,"[504338835, 220224333]",,service,False,True,134.382,,"LINESTRING (127.3595612 36.369928, 127.3596036 36.3696075, 127.3598305 36.3693731, 127.3604551 36.3696797)",30,yes,parking_aisle,,
5437915825,2331416740,0,224319949,,service,False,False,43.666,,"LINESTRING (127.3624543 36.3723058, 127.3622288 36.3725259, 127.3621346 36.3726019)",30,yes,,,
5437915825,317557612,0,1037932974,대학로291번라길,service,False,False,132.20600000000002,,"LINESTRING (127.3624543 36.3723058, 127.3622793 36.3721762, 127.3620734 36.3720487, 127.3612786 36.3715883)",30,customers,,,
5437915825,2331414153,0,1037932974,대학로291번라길,service,False,True,89.231,,"LINESTRING (127.3624543 36.3723058, 127.362666 36.3724488, 127.3627615 36.3724953, 127.3628942 36.372502, 127.3633699 36.3724961)",30,customers,,,
8344008188,2293581794,0,220229720,,path,False,False,35.689,,"LINESTRING (127.3667707 36.3704623, 127.3666765 36.3705926, 127.3664705 36.3706307)",,yes,,,
8344008189,8344008192,0,197175305,대학로291번다길,service,False,False,99.007,,"LINESTRING (127.3669117 36.3702443, 127.3675748 36.370599, 127.367664 36.3706465, 127.3678331 36.3707366)",30,customers,,,
8344008189,8344008192,1,897812239,,service,False,False,130.166,,"LINESTRING (127.3669117 36.3702443, 127.3668159 36.3703775, 127.3677314 36.3708509, 127.3678331 36.3707366)",,,parking_aisle,,
8344008189,4634217698,0,197175305,대학로291번다길,service,False,True,63.477000000000004,,"LINESTRING (127.3669117 36.3702443, 127.3668284 36.3701998, 127.3667713 36.3701712, 127.3663194 36.3699306)",30,customers,,,
8344008192,2293580441,0,197175305,대학로291번다길,service,False,False,16.223,,"LINESTRING (127.3678331 36.3707366, 127.3679049 36.3707748, 127.3679843 36.370817)",30,customers,,,
8344008192,8344008189,0,197175305,대학로291번다길,service,False,True,99.007,,"LINESTRING (127.3678331 36.3707366, 127.367664 36.3706465, 127.3675748 36.370599, 127.3669117 36.3702443)",30,customers,,,
8344008192,8344008189,1,897812239,,service,False,True,130.166,,"LINESTRING (127.3678331 36.3707366, 127.3677314 36.3708509, 127.3668159 36.3703775, 127.3669117 36.3702443)",,,parking_aisle,,
8693207706,2294287859,0,503901796,,service,False,False,24.566,,"LINESTRING (127.3611049 36.3751111, 127.3611094 36.375332)",30,yes,,,
8693207706,2294287859,1,938351304,,service,False,True,132.468,,"LINESTRING (127.3611049 36.3751111, 127.3606415 36.3751788, 127.3604859 36.3752047, 127.3604403 36.3752392, 127.360435 36.3753299, 127.3611094 36.375332)",30,customers,,,
8693207706,2294291323,0,938351304,,service,False,False,28.633,,"LINESTRING (127.3611049 36.3751111, 127.3614247 36.3751086)",30,customers,,,
9017069244,2293534115,0,220224478,,service,False,False,43.784,,"LINESTRING (127.3604909 36.3707358, 127.3609022 36.3709488)",30,yes,parking_aisle,,
9017069244,2293534609,0,220224478,,service,False,True,5.975,,"LINESTRING (127.3604909 36.3707358, 127.3604417 36.3706995)",30,yes,parking_aisle,,
9017069244,2293534607,0,974328895,,service,False,True,57.56700000000001,,"LINESTRING (127.3604909 36.3707358, 127.3604062 36.3708468, 127.3605432 36.3709343, 127.3608025 36.3710656)",,,,,
10076512441,10076512452,0,1101018386,,path,False,False,45.931000000000004,,"LINESTRING (127.3656755 36.3733656, 127.3656782 36.373316, 127.3656809 36.3732577, 127.3656715 36.3731821, 127.3656621 36.3731195, 127.3656621 36.3730698, 127.3656571 36.3730292, 127.3656541 36.3730158, 127.3656565 36.3729539)",,,,,
10076512452,4627817993,0,468229519,우리별길,service,False,False,134.06300000000002,,"LINESTRING (127.3656565 36.3729539, 127.3657164 36.3729494, 127.3665916 36.3728832, 127.3666889 36.3728362, 127.3667472 36.3727642, 127.3667744 36.3726797, 127.3667705 36.3724949)",,customers,,,
10076512452,4627817988,0,468229519,우리별길,service,False,True,72.2,,"LINESTRING (127.3656565 36.3729539, 127.3656462 36.3729547, 127.365016 36.3730023, 127.3648536 36.3730146)",,customers,,,
10076512452,10076512441,0,1101018386,,path,False,True,45.931000000000004,,"LINESTRING (127.3656565 36.3729539, 127.3656541 36.3730158, 127.3656571 36.3730292, 127.3656621 36.3730698, 127.3656621 36.3731195, 127.3656715 36.3731821, 127.3656809 36.3732577, 127.3656782 36.373316, 127.3656755 36.3733656)",,,,,
